JobTitle,Company,Location,Salary,PostDate,Summary,JobUrl
DATA ANALYST,Knowledge Excel Services.,"Delhi, Delhi",NA,30+ days ago,"Experience in data cleaning and data tabulation activities.
Strong understanding of data management using SPSS and research techniques.",https://in.indeed.com/rc/clk?jk=fa25aff28bd57921&fccid=723fa39290db0d18&vjs=3
Research Analyst,Exapas,"Pune, Maharashtra",NA,30+ days ago,"This job entails assisting the chief data scientist with day to day analyses and work.
Graduate with any background okay but preference to science, engineering…",https://in.indeed.com/rc/clk?jk=bf1601a66cdfbcd3&fccid=f2caed606968e581&vjs=3
Research Analyst (Mumbai),RiverForest Connections Private Limited,"Mumbai, Maharashtra",NA,30+ days ago,"Organize, analyze, synthesize and summarize data and information (includes information on financials, strategy, events, company executives, etc.).",https://in.indeed.com/rc/clk?jk=b884b9b9b944f97a&fccid=6eebc313f0448ece&vjs=3
Market Research Analyst,Refract Consulting,"Gurgaon, Haryana",NA,30+ days ago,"You are familiar with putting together data from multiple sources to tell a story.
Converting complex data and findings into understandable tables, graphs, and…",https://in.indeed.com/rc/clk?jk=aa1189191fc5e11d&fccid=8941c263dde4fd12&vjs=3
Market Research Analyst - Gurugram,FundTQ,"Gurgaon, Haryana","₹20,000 - ₹35,000 a month",5 days ago,"Experience with data analysis and visualization tools.
Use research tools such as Lusha,Datalyse, Mr.E and other research tools to gather and analyze data.",https://in.indeed.com/company/FundTQ/jobs/Market-Researcher-a30a02eba44f06f4?fccid=24182b7a17e4639b&vjs=3
Senior Data Analyst-Kolkata,Omnifin Solutions,"Kolkata, West Bengal","₹4,50,000 - ₹7,50,000 a year",3 days ago,"Qualification & Skillset Required: *Work exp as Business Analyst or *Data Analyst*, Exp with BI tools preferably *Tableau*, Exp of SQL (Mandatory), R, Python,…",https://in.indeed.com/company/Omnifin-Solutions/jobs/Senior-Data-Analyst-e8b9f05da191fbf9?fccid=4ed5b2ad7c954e6b&vjs=3
Logistics Analyst Advisor,General Dynamics Information Technology,Remote,NA,22 days ago,"Analyzes standard contractual documents, technical data, customer usage data, customer maintenance practices, customer operation characteristics, and related…",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CaadLeoGiMM4ILB2UJu2ZywBTtYYlvv0AGLB0hyNDguU1x2BHNhEPZvV4QGbgDc8NAz5cRI9nuXbRoQpXpr9A5v0OgCTkykSOhBwCvBgbSIcKXWaOmHxa6WA_js0TPzITNbCY-jqSAH-jOTExuBIDSZhScGgZryo9EhLKC4fP7mg4AiHcqIlTuW7edgy1qTjXWSkfnWZ4kfBcG6XhdNwCOZtO3Kje2JH532TN3vxvesyqIFePY3u8FgczCKc2PiR5lg-5cOv91yqTch44uy_sWXR5r7_FqAt62IZ_H5ZtQh5hhojd5Wg7TpVZCngy1EgNeriRK7uMaHxzV14DahKVX7B-UDPsqyWmOyJiF5Da9CLQCsKyc6AmEJH0p_X8TRdFDQsWE3A6f-jJdMEL4laHJ896yVQWPudm95MKbJyqIQF9dyICJwte9EaCDbF59JL2udW0oBusyDibWXyYgBo0m9rulWi6T-LVt0GrexzEYKk9SprbS9ZkFj7by5n1ADLZA7UXwAL2JA22C5pF2wcQNbgqw1GJnOjhZmVV__YiLGw==&xkcb=SoBo-_M3Qd0EojWyhp0HbzkdCdPP&p=12&fvj=0&vjs=3
Social Media & Search Analyst,Adfactors PR,"Mumbai, Maharashtra",NA,30+ days ago,"Analyze search and social media data, undertake industry research, understand the client's reputation opportunities and challenges, and create data-driven,…",https://in.indeed.com/rc/clk?jk=d5aa268568471e3e&fccid=b0fa02fbf472ff68&vjs=3
Data Analyst,Ashtavaidyan Thaikkattu Mooss Vaidyaratnam,"Trichur, Kerala",NA,30+ days ago,Thrissur 08/03/2023 Designation : Data Analyst Qualification : MBA Experience : 2 to 3 years Location : Thrissur Send your detailed resume to : jobs…,https://in.indeed.com/rc/clk?jk=65e7e9061b77029e&fccid=61250b660c60384b&vjs=3
Proteomics Bioinformatics Data Analyst(Bioinformatics / Life sciences),ArrayGen Technologies,"Pune, Maharashtra",NA,30+ days ago,"Develop protocols, statistical models and algorithms to guarantee the experimental data quality is free of process issues and representative of the true…",https://in.indeed.com/rc/clk?jk=0b6be8edc0cb9a35&fccid=28a1ee89d7df4b8f&vjs=3
Procurement Analyst,Lubrizol Corporation,"Mumbai, Maharashtra",NA,3 days ago,"Effectively collate, interpret, validate, and present data from multiple sources.
Responsible for analyzing data from various sources to support Procurement…",https://in.indeed.com/rc/clk?jk=f835c3f7c48e9043&fccid=a6ecb44bea23e5cd&vjs=3
Analyst - Research,JLL,"Gurgaon, Haryana",NA,12 days ago,"Coordinate with Research team leadership on data quality to increase completeness and quality of the data.
Analyses results of training courses and redesigns…",https://in.indeed.com/rc/clk?jk=ffaab3155479f14e&fccid=9917de3c28f569f6&vjs=3
"IT Analyst, Data and Analytics",Kenvue,"Mumbai, Maharashtra",NA,28 days ago,"Understand user requirements, build user stories, dashboard wireframes, design appropriate data models and data flow for new data and communicate the same to…",https://in.indeed.com/rc/clk?jk=7d72aea477e4ff81&fccid=a581f8b389358dfc&vjs=3
Functional Analyst,Easy Design Systems Private Limited,"Coimbatore, Tamil Nadu","₹25,000 - ₹75,000 a month",1 day ago,"We are looking for candidates for *Functional Analyst* with hands on 1 to 4 experience.
Knowledge in understanding customer requirement and convert that into…",https://in.indeed.com/company/Easy-Design-Systems-Private-Limited/jobs/Technical-Analyst-af9d759329d3c1ea?fccid=c838da48272c844e&vjs=3
Policy and Research Analyst,ACCESS,"New Delhi, Delhi","₹1,00,000 - ₹1,25,000 a month",5 days ago,"Performs data queries, cleans data files, and formatting of data tables.
Intermediate level experience preparing data sets and data analysis and ability to read…",https://in.indeed.com/company/Right-Shopping-Pvt-Ltd./jobs/Policy-Analyst-c204a4523f7156dd?fccid=e5014eb2514c2c6c&vjs=3
Data Analytics Engineer,NVIDIA,"Pune, Maharashtra",NA,30+ days ago,"Work with various teams to support ad hoc data usage, improve high volume data infrastructure by automating data processing rules, troubleshooting data issue.",https://in.indeed.com/rc/clk?jk=90ea9d06a46061e9&fccid=c267f29f0f85e8b8&vjs=3
Logistics Analyst Advisor,General Dynamics Information Technology,Remote,NA,22 days ago,"Analyzes standard contractual documents, technical data, customer usage data, customer maintenance practices, customer operation characteristics, and related…",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CaadLeoGiMM4ILB2UJu2ZywBTtYYlvv0AGLB0hyNDguU1x2BHNhEPZvV4QGbgDc8NAz5cRI9nuXbRoQpXpr9A5v0OgCTkykSOhBwCvBgbSIcKXWaOmHxa6WA_js0TPzITNbCY-jqSAH-jOTExuBIDSZhScGgZryo9EhLKC4fP7mhNGd3fwvUiBeA9vytRPqsV5YNFjmToxZ4rZNeWbrN8_661TItCyzf8Qx5gQgtDbaAMcTvuX8hkuQF-a7r1fiVc0JODuYFRVY26Kb01S5kTuj9kLZFyaGyO4PuxxOQ-b2p8c7gPJj5Q89vg4xqk49RIS68ZrO5ouFf074gkeX3lHUQ3_F7FIe3f8_aL2nPsP599DOTxBcviXITtOTsAubtqd-KrpYx1LGrCFxcrFArlmYtakgoLk-JhfTeSWYyTHgfiGZK3uoCc7ILPVX9Os6rfK3CyJqKPY_nuf_8pfzIPTQd9uU-dWSHZj9MnARRM67gko_GapP2Jk5-3Q2zySoRDbe8HWfZnyHYkwIJLPun3KOfkVrh4aQYUeUM7EY26SSQ==&xkcb=SoAX-_M3Qd0DinwFiR0HbzkdCdPP&p=12&fvj=0&vjs=3
Logistics Analyst,Monotech Systems Limited,"New Delhi, Delhi","₹35,000 - ₹42,000 a month",3 days ago,"Ø Ability to reconcile stock counts to report data.
Ø Analyze data to identify trends, patterns and opportunities for improvement.",https://in.indeed.com/company/MONOTECH-SYSTEM/jobs/Logistics-Analyst-d4ec88cc27e5524f?fccid=ae4a5e25e00b0a94&vjs=3
Associate Analyst / Analyst - Pharma Product Pipeline (100% Remote Company),LARVOL,Remote,NA,30+ days ago,LARVOL provides data and software solutions to support the competitive intelligence needs of the pharmaceutical and life science industries.,https://in.indeed.com/rc/clk?jk=a7d9691e13aca27b&fccid=f654a6ee92f37360&vjs=3
Data Analyst,Nath Outsourcing Solutions,Punjab,NA,30+ days ago,Candidate with 1-3 Years of work experience of Charges/ Payment Posting in US Healthcare with RCM Company.,https://in.indeed.com/rc/clk?jk=1c8743ee17c948d3&fccid=6abd8b8cd86f34cd&vjs=3
Data Analyst,Workopia,"Bengaluru, Karnataka","₹7,00,000 - ₹10,00,000 a year",30+ days ago,"Proven working experience as a data analyst or business data analyst.
Acquire data from primary or secondary data sources and maintain databases/data systems.",https://in.indeed.com/rc/clk?jk=52eb55c9cbc7ffa7&fccid=3a3eb67aa30c82c0&vjs=3
Contract Data Analyst,Enlighta,"Navi Mumbai, Maharashtra",NA,30+ days ago,"Perform quality assurance on extracted and imported data.
Import client contract data in Enlighta web-based application.",https://in.indeed.com/rc/clk?jk=378229613705d944&fccid=ad8c46c2f21556d8&vjs=3
Energy Market Analyst (Data),Energy Exemplar,"Pune, Maharashtra",NA,30+ days ago,"Work with the technical and data teams to improve data quality, improve processes and automation and also to improve reports and documentation.",https://in.indeed.com/rc/clk?jk=c96a89752f7819c8&fccid=ce4aa9e7373b17fa&vjs=3
Lead - Data Engineering & Analytics | Mumbai,Aditya Birla Group,Maharashtra,NA,2 days ago,"Implement a data catalog of enterprise data assets and characteristics.
Ensure compliance with data quality and protection policies.
Experience - 8 to 10 yrs.",https://in.indeed.com/rc/clk?jk=9a876b55e25c6b83&fccid=bcea998fe2ab5099&vjs=3
Application Support Analyst – Data Support,S&P Global,"Mumbai, Maharashtra",NA,30+ days ago,"Troubleshoot data and system issues with stock exchanges and market data distributors.
Support the historical data migration tasks.",https://in.indeed.com/rc/clk?jk=097d817957f5f99c&fccid=b716e44d2c6283e7&vjs=3
Manager (Data Science) - Workforce Analytics,Eaton Corporation,"Pune, Maharashtra",NA,30+ days ago,"Proficient in data modelling and handling of large amount of data and automation and optimization of the reports.
Strong Data Science Orientation.",https://in.indeed.com/rc/clk?jk=88cb7526142983c6&fccid=87f38351bd29de24&vjs=3
Reporting Analyst,Zeta Global,"Bengaluru, Karnataka",NA,6 days ago,"Excel analysts often help identify, analyze, and interpret trends or patterns in complex data sets.
To accomplish this, you coordinate with other employees to…",https://in.indeed.com/rc/clk?jk=a73d9710e2351363&fccid=d440534677583830&vjs=3
Quality Analyst(Call Centre),Wyzmindz solutions pvt ltd,"Bengaluru, Karnataka","₹3,00,000 - ₹5,00,000 a month",5 days ago,"Strong analytical skills with the ability to analyze data, identify trends, and make data-driven recommendations.
Total work: 1 year (Preferred).",https://in.indeed.com/company/Wyzmindz-solutions-pvt-ltd/jobs/Call-Center-Representative-2a6ee4b34b87e5df?fccid=95871ee5dd63bf9a&vjs=3
Market Research Analyst,vConnect iDees,"Pune, Maharashtra","From ₹1,68,000 a month",3 days ago,"Acquiring data from primary or secondary data sources and maintaining databases.
Developing and maintainingdatabases, data systems – reorganizing data in a…",https://in.indeed.com/company/vConnect-iDees/jobs/Market-Researcher-43c70ca95df1929d?fccid=6920a71ef7dbd7af&vjs=3
Logistics Analyst Advisor,General Dynamics Information Technology,Remote,NA,22 days ago,"Analyzes standard contractual documents, technical data, customer usage data, customer maintenance practices, customer operation characteristics, and related…",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CaadLeoGiMM4ILB2UJu2ZywBTtYYlvv0AGLB0hyNDguU1x2BHNhEPZvV4QGbgDc8NAz5cRI9nuXbRoQpXpr9A5v0OgCTkykSOhBwCvBgbSIcKXWaOmHxa6WA_js0TPzITNbCY-jqSAH-jOTExuBIDSZhScGgZryo9EhLKC4fP7mjA84kmaCOS1Hecj89iqRJ4946-yGoxLUGBYVYJRXqHFgosfG8XGtCrtN03yywDvmpsi9XMoRhqq0D_BnwiWfkHIyWvsh14D_Pw29UNciwC8IL2gIK-1gRad1tSrn-VQStv4DnB4N8F3UqLQ5G7pfK-EN0FqMOkbNK7IMbdSDkyJYQaqigfQS_PRfcV-77Wb6oDuYJI0imhEHXZ4t1tKFX_1GFHuKPCFTLGOlTcjJP6kXFVIuXLl_N-ovh0bGomwb0TZXYbDcmXucGQ64H9k7Up4GCndcdyXUDQZ4rdQt8LhuAVw_Yl-dtt7hCEUyTi2ioPxgMZlS5LYNX3UxjUiIhFc2HCVCQakYvasy5LK-zWOtdMW1b6e4WmnrlbuatuP_Q==&xkcb=SoCm-_M3Qd0C9RwFlh0FbzkdCdPP&p=14&fvj=0&vjs=3
MIS & Data Analytics,Megara Infotech,"Gurgaon, Haryana",NA,30+ days ago,"Maintaining data in Excel (includes Formula (Sum, count, if), Pivot Table,H-Look Up, V-Look Up.
Typing in the English language without spelling mistakes.",https://in.indeed.com/rc/clk?jk=bb76041c5bb0d77f&fccid=1171e43a882643a9&vjs=3
Data Analyst,predera,"Hyderabad, Telangana",NA,30+ days ago,"Proven working experience as a data analyst.
Acquire data from primary or secondary data sources and maintain databases/data systems.",https://in.indeed.com/rc/clk?jk=542a648a6e4aec30&fccid=2e21d905cb0036f8&vjs=3
Data mining Analyst,Brand Vault 360°,"Thanjavur, Tamil Nadu","₹10,000 - ₹12,000 a month",3 days ago,"Working Time 10.00 AM -6.00 PM.
Any Degree with proficiency in MS excel, google sheets, knowledge in LinkedIn.
Total work: 1 year (Preferred).",https://in.indeed.com/rc/clk?cmp=Brand-Vault-360%C2%B0&ti=Data+Analyst&jk=c1b1e8e537005350&fccid=faecf8032e75d3d2&vjs=3
Marketing Research Analyst,Malwarebytes,Remote,NA,15 days ago,"SDR Target account list building (Input boardroom insiders insights + intent data).
Analyze first and third party data and provide insights on target accounts.",https://in.indeed.com/rc/clk?jk=dd769d23e7f94b14&fccid=4a0960df9ba45145&vjs=3
Data Analyst,P.S International HR Consultants,"Pune, Maharashtra","₹1,00,000 - ₹3,00,000 a year",30+ days ago,"Ability to analyze data and bring out actionable intelligence.
Hands-on experience with Windows/Mac OS environments.
Good command of the English language.",https://in.indeed.com/rc/clk?jk=cf278a93c8055905&fccid=42acaf71765969ab&vjs=3
Senior Methods and Data Analyst,NielsenIQ,"Pune, Maharashtra",NA,30+ days ago,"You are comfortable operating on the cross section of progamming, data engineering, data science and BPI.
Experience with big data tools like Spark, Databricks.",https://in.indeed.com/rc/clk?jk=da2c6719bdf9106d&fccid=c172deadb7fe7cb3&vjs=3
KYC Business Analyst,Citi,"Mumbai, Maharashtra",NA,6 days ago,"Create efficiencies through on-going utilization of low cost centers for data management.
Manage and assess impact of operational implementation of technology…",https://in.indeed.com/rc/clk?jk=8f8ec45695506d46&fccid=5bcd1ef0a7f4fb99&vjs=3
Logistics Analyst Advisor,General Dynamics Information Technology,Remote,NA,22 days ago,"Analyzes standard contractual documents, technical data, customer usage data, customer maintenance practices, customer operation characteristics, and related…",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CaadLeoGiMM4ILB2UJu2ZywBTtYYlvv0AGLB0hyNDguU1x2BHNhEPZvV4QGbgDc8NAz5cRI9nuXbRoQpXpr9A5v0OgCTkykSOhBwCvBgbSIcKXWaOmHxa6WA_js0TPzITNbCY-jqSAH-jOTExuBIDSZhScGgZryo9EhLKC4fP7mhxZ3A1v9xTv74BpBUKYDP0SBtaOObuaysAwtdeHGhX5UYiPaTChdkR7wqkn3su5LdYQ02VR3lpaEurjFX3Ecjli6yOtlcG-kI1eq6FVEltN6gsHKuciC5WbUGlbzZAu3_aQ-WLozwOrkV1AX3MvG9Jk0yg8zvRWaZYhnQXaDv4OamEwZmVksbZnd4s3TTvU8mWgGvs0oqHcLtcXKTvpOyKBq65Ss2U8ETvrw70iwUiUHxKz6fKr_wpstJ280rQvw5247upciJwi1gB2oGYDmCjzVvRtO4u3HxYkJpMuSy2o_dgkoL9q0a6qv5EE7yWsFnTHf6p7mcc1o-LKWQ7BCtfMmim13IYc8YoJxVwjjR4QNfkDsF02heeZOQTM2_zCOg==&xkcb=SoD6-_M3Qd0B_a2MAR0BbzkdCdPP&p=10&fvj=0&vjs=3
Campaign Analyst,Replicon,Remote,NA,30+ days ago,"Excellent knowledge of MS Excel is required, and knowledge of additional marketing data and analytics platforms, and/or familiarity with concepts of data…",https://in.indeed.com/rc/clk?jk=e4609c3ed6ecfbfd&fccid=a292f3c3173416ca&vjs=3
Data Analyst,Team Management Services,"Vadodara, Gujarat","₹3,00,000 - ₹5,00,000 a year",30+ days ago,"Identify data sources and data points.
Currently, we have an urgent job opening for *Data Analyst *with our client in *Vadodara, Gujarat*.",https://in.indeed.com/company/Team-Management-Services/jobs/Data-Analyst-7d89969419d92ee0?fccid=639a87b368cd969e&vjs=3
Data quality analysts/engineers,CIGNEX Datamatics,"Bengaluru, Karnataka",NA,1 day ago,"Telco data experience is an added plus.
Develop remediation scripts, develop algorithmic cleanup scripts where needed, manual data remediations.",https://in.indeed.com/rc/clk?jk=f3434992c83ad559&fccid=5fdb887dea22aedd&vjs=3
Market Research Analyst,Spice HR – Your Growth Partner,"Mumbai, Maharashtra","Up to ₹10,00,000 a year",30+ days ago,"Interpret data, formulate reports and make recommendations.
Evaluate program methodology and key data to ensure that data on the releases are accurate and the…",https://in.indeed.com/rc/clk?jk=c57f22c1c73a081a&fccid=ff044f739f3ffc85&vjs=3
Analyst -Trading Data,Cargill,"Gurgaon, Haryana",NA,30+ days ago,"Minimum of one years of experience with data or data warehousing systems.
Partner with and support other data analysts to validate quality and coverage of…",https://in.indeed.com/rc/clk?jk=cfa801153f373245&fccid=d7d9a8241ba2f3ec&vjs=3
Business Analyst,Chrysalis Group,"Chennai, Tamil Nadu","₹50,000 - ₹2,00,000 a month",6 days ago,"Maintain executive’s agenda and assist in planning appointments, board meetings, conferences etc.
Conduct meeting on behalf of MD.
Age limit : 30 - 40 yrs.",https://in.indeed.com/company/Chrysalis-Group/jobs/Business-Analyst-d47cb7856b27ea91?fccid=50d3dc2c6a1dbcf6&vjs=3
Assistant Manager - Business Analyst (Risk Management),Flipkart,"Bengaluru, Karnataka",NA,17 days ago,Develop and execute data analytics strategies to derive insights and influence stakeholders to take data driven decisions.,https://in.indeed.com/rc/clk?jk=3944720fd4baefbc&fccid=c8e55b1b92c9854c&vjs=3
Data Analyst,GemsNY It Solution,"Jaipur, Rajasthan","₹4,00,000 - ₹6,00,000 a year",1 day ago,"Developing and maintaining databases, data systems – reorganizing data in a readable format.
Technical proficiency regarding database design development, data…",https://in.indeed.com/company/GemsNY-It-Solution/jobs/Data-Analyst-f9e116ed7ce870a8?fccid=8c1667104a06e447&vjs=3
Sr. Data Analyst,Angara E-Commerce Pvt Ltd,"Jaipur, Rajasthan","₹6,00,000 - ₹15,00,000 a year",29 days ago,"Analyze website data to determine areas of site improvement.
Create business on-demand as well as regular reports that provide insights into key data points.",https://in.indeed.com/company/Mary-Hill-India-LLP/jobs/Senior-Data-Analyst-31baa9c4c44d2426?fccid=be2bdd1b3ee971b9&vjs=3
Business Analyst,Ace Talent,"Pune, Maharashtra+1 location","Up to ₹22,00,000 a year",13 days ago,"Conduct data analysis on enterprise privileged identities, accounts, and accesses.
Work in an agile development team building in-house digital products and…",https://in.indeed.com/company/Ace-Talent/jobs/Business-Analyst-f128060206a6d24d?fccid=2aaa230bcd2d8d66&vjs=3
Analyst-Campaign Management,Accenture,"Mumbai, Maharashtra",NA,30+ days ago,"You will help incorporate incorporates integrated solutions for customer journey management, email, mobile, social, web personalization, advertising, content…",https://in.indeed.com/rc/clk?jk=4c3a73c1cf0dc48d&fccid=a4e4e2eaf26690c9&vjs=3
Analytics Advisory Senior Analyst - Data Visualization,Accenture,"Mumbai, Maharashtra",NA,6 days ago,You will be working as a part of the data-driven Data Visualization team which is primarily responsible for leveraging visualization tools to create informative…,https://in.indeed.com/rc/clk?jk=c46e6814d237d370&fccid=a4e4e2eaf26690c9&vjs=3
Reporting and Data Analytics - Team Leader,"JPMorgan Chase Bank, N.A.","Bengaluru, Karnataka",NA,19 days ago,"Experience in developing standardized solutions for data acquisition, transformation and analysis.
Gather the business/functional requirements and develop the…",https://in.indeed.com/rc/clk?jk=dd96dc3a3615fa62&fccid=c46d0116f6e69eae&vjs=3
